,budget,popularity,revenue,runtime
5399,5000000.0,5.147819,42000000.0,89.0
5400,21282480.35396736,1.522872,71960671.26235613,95.0
5401,21282480.35396736,8.227236,71960671.26235613,90.0
5402,21282480.35396736,2.546955,71960671.26235613,105.0
5403,9000000.0,12.992176,32973937.0,89.0
5404,27000000.0,5.155749,71960671.26235613,150.0
5405,80000000.0,9.265322,233093859.0,104.0
5406,21282480.35396736,2.216087,71960671.26235613,81.0
5407,21282480.35396736,3.414041,71960671.26235613,90.0
5408,21282480.35396736,0.81594,71960671.26235613,94.0
5409,21282480.35396736,1.111066,71960671.26235613,91.0
5410,16000000.0,7.108555,76514050.0,87.0
5411,21282480.35396736,1.008726,71960671.26235613,91.0
5412,21282480.35396736,2.703354,71960671.26235613,71.0
5413,21282480.35396736,0.89031,71960671.26235613,100.0
5414,21282480.35396736,1.39827,71960671.26235613,137.0
5415,21282480.35396736,7.444398,71960671.26235613,113.0
5416,21282480.35396736,3.968853,6132924.0,107.0
5417,200000000.0,16.507496,371353001.0,115.0
5418,21282480.35396736,1.798215,71960671.26235613,89.0
5419,55000000.0,6.308773,71960671.26235613,107.0
5420,21282480.35396736,1.550559,71960671.26235613,104.0
5421,21282480.35396736,0.359685,71960671.26235613,90.0
5422,100000.0,0.405798,71960671.26235613,89.0
5423,150000000.0,4.351756,836297228.0,150.0
5424,21282480.35396736,0.313002,71960671.26235613,90.0
5425,21282480.35396736,0.372372,71960671.26235613,73.0
5426,21282480.35396736,0.178741,71960671.26235613,63.0
5427,50000000.0,8.395618,36348784.0,116.0
5428,21282480.35396736,0.82522,2012927.0,84.0
5429,8.0,4.75876,71960671.26235613,118.0
5430,21282480.35396736,1.436085,71960671.26235613,89.0
5431,21282480.35396736,0.281609,71960671.26235613,116.0
5432,21282480.35396736,0.072361,71960671.26235613,131.0
5433,21282480.35396736,0.506519,71960671.26235613,87.0
5434,21282480.35396736,1.562051,71960671.26235613,106.0
5435,5000.0,3.459518,71960671.26235613,38.0
5436,21282480.35396736,1.732727,71960671.26235613,120.0
5437,21282480.35396736,0.762512,71960671.26235613,86.0
5438,21282480.35396736,1.267451,71960671.26235613,85.0
5439,21282480.35396736,1.073017,71960671.26235613,81.0
5440,3600000.0,0.652747,766075.0,110.0
5441,21282480.35396736,0.532741,71960671.26235613,92.0
5442,21282480.35396736,0.259357,71960671.26235613,69.0
5443,21282480.35396736,0.80842,71960671.26235613,97.0
5444,21282480.35396736,0.040883,71960671.26235613,112.0
5445,21282480.35396736,0.720374,71960671.26235613,91.0
5446,21282480.35396736,5.435993,5101756.0,96.0
5447,21282480.35396736,0.590386,71960671.26235613,87.0
5448,21282480.35396736,4.233778,71960671.26235613,127.0
5449,21282480.35396736,0.286634,71960671.26235613,345.0
5450,5600000.0,8.853168,18469680.0,85.0
5451,21282480.35396736,5.910208,71960671.26235613,95.0
5452,15000000.0,15.30326,109000000.0,90.0
5453,21282480.35396736,0.569912,71960671.26235613,86.0
5454,21282480.35396736,1.618275,71960671.26235613,69.0
5455,21282480.35396736,6.309187,71960671.26235613,120.0
5456,3120375.0,0.205786,71960671.26235613,97.80716047966034
5457,21282480.35396736,1.188769,71960671.26235613,90.0
5458,21282480.35396736,0.807849,71960671.26235613,90.0
5459,21282480.35396736,0.749298,71960671.26235613,98.0
5460,21282480.35396736,0.661981,71960671.26235613,102.0
5461,47000000.0,9.482806,10539000.0,80.0
5462,21282480.35396736,0.619084,71960671.26235613,98.0
5463,21282480.35396736,2.430308,71960671.26235613,116.0
5464,21282480.35396736,0.338405,71960671.26235613,103.0
5465,21282480.35396736,10.431742,71960671.26235613,104.0
5466,21282480.35396736,0.480518,71960671.26235613,96.0
5467,21282480.35396736,1.480269,71960671.26235613,97.0
5468,21282480.35396736,0.585128,71960671.26235613,120.0
5469,21282480.35396736,0.92235,71960671.26235613,81.0
5470,21282480.35396736,2.160001,71960671.26235613,201.0
5471,21282480.35396736,0.002801,71960671.26235613,111.0
5472,21282480.35396736,1.479651,71960671.26235613,84.0
5473,21282480.35396736,0.855032,71960671.26235613,111.0
5474,21282480.35396736,2.385264,71960671.26235613,100.0
5475,21282480.35396736,2.545437,71960671.26235613,101.0
5476,175000000.0,19.330884,735099082.0,96.0
5477,21282480.35396736,0.806568,71960671.26235613,85.0
5478,21282480.35396736,0.659084,71960671.26235613,90.0
5479,21282480.35396736,0.906002,71960671.26235613,120.0
5480,21282480.35396736,3.65779,71960671.26235613,73.0
5481,21282480.35396736,1.761241,71960671.26235613,48.0
5482,21282480.35396736,1.235903,71960671.26235613,103.0
5483,21282480.35396736,0.493879,71960671.26235613,117.0
5484,21282480.35396736,2.814809,71960671.26235613,111.0
5485,21282480.35396736,4.746696,71960671.26235613,97.0
5486,21282480.35396736,1.448326,71960671.26235613,124.0
5487,21282480.35396736,1.095242,71960671.26235613,89.0
5488,21282480.35396736,6.904518,71960671.26235613,91.0
5489,21282480.35396736,0.495445,71960671.26235613,99.0
5490,21282480.35396736,4.252324,71960671.26235613,111.0
5491,21282480.35396736,2.255785,71960671.26235613,931.0
5492,21282480.35396736,0.91826,71960671.26235613,93.0
5493,21282480.35396736,4.847639,71960671.26235613,90.0
5494,21282480.35396736,0.005954,71960671.26235613,92.0
5495,1119000.0,0.948775,2019000.0,103.0
5496,21282480.35396736,1.016382,71960671.26235613,72.0
5497,21282480.35396736,0.869434,71960671.26235613,136.0
5498,21282480.35396736,0.90327,71960671.26235613,104.0
5499,21282480.35396736,0.333738,71960671.26235613,119.0
5500,21282480.35396736,2.7151,71960671.26235613,95.0
5501,21282480.35396736,1.992832,71960671.26235613,95.0
5502,21282480.35396736,0.986394,71960671.26235613,103.0
5503,380000000.0,27.88772,1045713802.0,136.0
5504,21282480.35396736,0.349145,71960671.26235613,81.0
5505,21282480.35396736,0.380635,71960671.26235613,60.0
5506,21282480.35396736,0.673026,71960671.26235613,70.0
5507,15000000.0,9.403724,42000000.0,131.0
5508,21282480.35396736,1.351875,71960671.26235613,87.0
5509,21282480.35396736,0.609663,71960671.26235613,79.0
5510,55000000.0,15.214342,187361754.0,94.0
5511,21282480.35396736,1.016039,71960671.26235613,110.0
5512,425000.0,2.25904,71960671.26235613,90.0
5513,21282480.35396736,1.123125,71960671.26235613,76.0
5514,21282480.35396736,1.744295,71960671.26235613,92.0
5515,21282480.35396736,0.511066,71960671.26235613,91.0
5516,21282480.35396736,6.05028,71960671.26235613,95.0
5517,21282480.35396736,0.51968,71960671.26235613,360.0
5518,21282480.35396736,0.001353,71960671.26235613,97.0
5519,21282480.35396736,0.771145,71960671.26235613,94.0
5520,6400000.0,1.517105,71960671.26235613,120.0
5521,40000000.0,8.062578,60965854.0,108.0
5522,3000000.0,2.444847,103735.0,93.0
5523,21282480.35396736,6.526913,71960671.26235613,89.0
5524,21282480.35396736,5.053905,8020.0,91.0
5525,21282480.35396736,0.782377,71960671.26235613,90.0
5526,21282480.35396736,0.163995,71960671.26235613,94.0
5527,21282480.35396736,0.833618,71960671.26235613,38.0
5528,21282480.35396736,2.114833,63931.0,100.0
5529,21282480.35396736,0.367549,71960671.26235613,71.0
5530,21282480.35396736,0.310486,71960671.26235613,60.0
5531,21282480.35396736,4.363087,68945.0,100.0
5532,21282480.35396736,0.201862,71960671.26235613,90.0
5533,21282480.35396736,2.882394,71960671.26235613,26.0
5534,21282480.35396736,1.428941,71960671.26235613,98.0
5535,21282480.35396736,1.291484,71960671.26235613,103.0
5536,21282480.35396736,0.049158,71960671.26235613,112.0
5537,21282480.35396736,0.097805,71960671.26235613,69.0
5538,8000000.0,5.276685,100915.0,129.0
5539,21282480.35396736,7.569419,71960671.26235613,85.0
5540,21282480.35396736,0.23401,71960671.26235613,92.0
5541,21282480.35396736,2.123844,71960671.26235613,112.0
5542,13000000.0,9.734012,71960671.26235613,100.0
5543,21282480.35396736,10.163157,71960671.26235613,86.0
5544,21282480.35396736,5.959911,400654.0,99.0
5545,8000000.0,0.545664,71960671.26235613,97.0
5546,21282480.35396736,1.98483,71960671.26235613,118.0
5547,21282480.35396736,1.093557,71960671.26235613,106.0
5548,21282480.35396736,8.639067,71960671.26235613,90.0
5549,20000000.0,3.511346,71960671.26235613,114.0
5550,21282480.35396736,0.697833,71960671.26235613,105.0
5551,21282480.35396736,1.163546,71960671.26235613,101.0
5552,21282480.35396736,0.63124,71960671.26235613,113.0
5553,21282480.35396736,1.3379,71960671.26235613,235.0
5554,21282480.35396736,0.207079,71960671.26235613,92.0
5555,21282480.35396736,0.656505,71960671.26235613,110.0
5556,700000.0,0.125349,71960671.26235613,80.0
5557,21282480.35396736,0.106001,71960671.26235613,112.0
5558,21282480.35396736,0.071666,71960671.26235613,73.0
5559,21282480.35396736,1.472339,71960671.26235613,31.0
5560,260000000.0,14.670353,284139100.0,132.0
5561,21282480.35396736,0.707991,71960671.26235613,224.0
5562,21282480.35396736,0.042737,71960671.26235613,85.0
5563,21282480.35396736,5.322953,8452.0,119.0
5564,21282480.35396736,14.129281,71960671.26235613,90.0
5565,21282480.35396736,0.344463,71960671.26235613,36.0
5566,21282480.35396736,0.405492,71960671.26235613,120.0
5567,21282480.35396736,0.016204,71960671.26235613,925.0
5568,21282480.35396736,1.369216,1192322.0,112.0
5569,21282480.35396736,3.432947,71960671.26235613,93.0
5570,10000000.0,4.456647,71960671.26235613,82.0
5571,21282480.35396736,0.002307,71960671.26235613,1.0
5572,21282480.35396736,0.012313,71960671.26235613,120.0
5573,21282480.35396736,0.886807,71960671.26235613,129.0
5574,300000.0,3.0645,71960671.26235613,97.0
5575,8000000.0,1.678409,71960671.26235613,96.0
5576,21282480.35396736,3.86712,71960671.26235613,87.0
5577,21282480.35396736,0.026681,71960671.26235613,80.0
5578,21282480.35396736,0.040229,71960671.26235613,90.0
5579,21282480.35396736,0.040738,71960671.26235613,255.0
5580,21282480.35396736,0.641859,71960671.26235613,71.0
5581,21282480.35396736,4.920986,71960671.26235613,103.0
5582,21282480.35396736,0.022686,71960671.26235613,93.0
5583,21282480.35396736,1.06717,71960671.26235613,73.0
5584,21282480.35396736,0.297889,71960671.26235613,63.0
5585,21282480.35396736,0.305434,71960671.26235613,65.0
5586,21282480.35396736,0.223875,71960671.26235613,68.0
5587,5000000.0,3.760079,71960671.26235613,88.0
5588,21282480.35396736,12.493245,71960671.26235613,81.0
5589,21282480.35396736,11.968475,71960671.26235613,107.0
5590,21282480.35396736,4.707256,71960671.26235613,92.0
5591,21282480.35396736,6.592907,223839.0,97.0
5592,21282480.35396736,0.703363,71960671.26235613,104.0
5593,21282480.35396736,1.747874,71960671.26235613,123.0
5594,9023199.0,3.575166,71960671.26235613,105.0
5595,21282480.35396736,1.487834,71960671.26235613,139.0
5596,21282480.35396736,11.349635,71960671.26235613,94.0
5597,21282480.35396736,1.128702,71960671.26235613,111.0
5598,21282480.35396736,0.946251,71960671.26235613,89.0
5599,21282480.35396736,0.922047,71960671.26235613,87.0
5600,21282480.35396736,11.005911,71960671.26235613,105.0
5601,21282480.35396736,4.121133,71960671.26235613,100.0
5602,21282480.35396736,0.0,71960671.26235613,60.0
5603,21282480.35396736,1.21693,71960671.26235613,157.0
5604,21282480.35396736,0.585417,71960671.26235613,85.0
5605,21282480.35396736,1.40411,71960671.26235613,150.0
5606,21282480.35396736,0.496541,71960671.26235613,96.0
5607,21282480.35396736,2.002281,71960671.26235613,99.0
5608,21282480.35396736,0.66431,71960671.26235613,100.0
5609,21282480.35396736,0.476877,71960671.26235613,108.0
5610,5000000.0,14.830235,31724284.0,94.0
5611,21282480.35396736,3.273933,71960671.26235613,118.0
5612,21282480.35396736,1.926106,71960671.26235613,111.0
5613,2000000.0,0.967134,71960671.26235613,85.0
5614,21282480.35396736,2.089464,71960671.26235613,60.0
5615,21282480.35396736,1.645895,71960671.26235613,98.0
5616,21282480.35396736,0.000189,71960671.26235613,97.80716047966034
5617,21282480.35396736,0.071765,71960671.26235613,97.80716047966034
5618,21282480.35396736,0.213969,71960671.26235613,92.0
5619,21282480.35396736,7.987933,71960671.26235613,93.0
5620,21282480.35396736,0.018297,71960671.26235613,87.0
5621,21282480.35396736,0.456974,71960671.26235613,95.0
5622,21282480.35396736,0.124581,71960671.26235613,100.0
5623,21282480.35396736,6.431209,71960671.26235613,97.0
5624,2000000.0,7.536984,71960671.26235613,92.0
5625,21282480.35396736,0.305215,71960671.26235613,91.0
5626,21282480.35396736,0.392813,71960671.26235613,88.0
5627,21282480.35396736,0.414715,71960671.26235613,69.0
5628,21282480.35396736,0.461157,71960671.26235613,105.0
5629,21282480.35396736,1.57184,71960671.26235613,95.0
5630,2000000.0,11.251632,33965843.0,129.0
5631,21282480.35396736,0.336354,71960671.26235613,88.0
5632,21282480.35396736,3.446584,71960671.26235613,89.0
5633,21282480.35396736,0.482542,71960671.26235613,110.0
5634,21282480.35396736,8.306389,71960671.26235613,93.0
5635,21282480.35396736,8.834976,71960671.26235613,100.0
5636,21282480.35396736,0.719208,71960671.26235613,81.0
5637,21282480.35396736,0.035914,71960671.26235613,114.0
5638,21282480.35396736,11.096363,71960671.26235613,92.0
5639,21282480.35396736,0.533862,71960671.26235613,80.0
5640,21282480.35396736,0.63753,71960671.26235613,90.0
5641,21282480.35396736,1.072649,71960671.26235613,88.0
5642,21282480.35396736,0.349944,43.0,92.0
5643,21282480.35396736,0.515876,71960671.26235613,105.0
5644,21282480.35396736,2.201123,14225876.0,104.0
5645,21282480.35396736,1.118792,71960671.26235613,98.0
5646,21282480.35396736,1.34682,71960671.26235613,40.0
5647,21282480.35396736,0.190428,71960671.26235613,92.0
5648,21282480.35396736,2.159288,71960671.26235613,88.0
5649,21282480.35396736,0.393661,71960671.26235613,102.0
5650,21282480.35396736,0.049521,71960671.26235613,85.0
5651,21282480.35396736,0.037475,71960671.26235613,117.0
5652,5000000.0,1.740242,388.0,95.0
5653,40000000.0,11.655588,44907260.0,113.0
5654,21282480.35396736,0.83081,71960671.26235613,120.0
5655,21282480.35396736,1.824931,71960671.26235613,82.0
5656,21282480.35396736,1.573783,71960671.26235613,60.0
5657,21282480.35396736,2.909637,71960671.26235613,96.0
5658,21282480.35396736,0.228318,71960671.26235613,89.0
5659,21282480.35396736,6.98658,71960671.26235613,114.0
5660,21282480.35396736,1.418856,71960671.26235613,90.0
5661,21282480.35396736,1.021998,71960671.26235613,115.0
5662,21282480.35396736,0.500009,71960671.26235613,101.0
5663,21282480.35396736,2.846798,71960671.26235613,102.0
5664,21282480.35396736,1.322024,71960671.26235613,12.0
5665,21282480.35396736,0.020031,71960671.26235613,15.0
5666,21282480.35396736,4.132844,71960671.26235613,95.0
5667,21282480.35396736,0.755721,71960671.26235613,15.0
5668,21282480.35396736,0.009226,71960671.26235613,100.0
5669,21282480.35396736,0.439409,71960671.26235613,85.0
5670,21282480.35396736,0.011006,71960671.26235613,89.0
5671,21282480.35396736,3.139003,71960671.26235613,89.0
5672,70000000.0,6.599539,61279452.0,99.0
5673,21282480.35396736,1.228391,71960671.26235613,82.0
5674,3700000.0,2.117171,71960671.26235613,94.0
5675,21282480.35396736,0.976968,71960671.26235613,111.0
5676,17000000.0,6.097499,29789000.0,113.0
5677,21282480.35396736,0.236636,71960671.26235613,69.0
5678,21282480.35396736,0.565573,71960671.26235613,20.0
5679,9250000.0,5.434306,71960671.26235613,114.0
5680,21282480.35396736,0.88414,71960671.26235613,95.0
5681,21282480.35396736,0.418236,71960671.26235613,102.0
5682,21282480.35396736,2.257993,71960671.26235613,99.0
5683,21282480.35396736,0.344896,71960671.26235613,90.0
5684,21282480.35396736,0.000844,71960671.26235613,105.0
5685,21282480.35396736,5.599039,14947.0,85.0
5686,2500000.0,6.195085,71960671.26235613,101.0
5687,21282480.35396736,0.215726,71960671.26235613,48.0
5688,21282480.35396736,0.638642,71960671.26235613,98.0
5689,21282480.35396736,0.675717,71960671.26235613,120.0
5690,21282480.35396736,0.009437,71960671.26235613,97.80716047966034
5691,21282480.35396736,0.065675,71960671.26235613,97.80716047966034
5692,21282480.35396736,0.056538,71960671.26235613,87.0
5693,21282480.35396736,2.793306,71960671.26235613,97.0
5694,53000000.0,16.639047,126690726.0,109.0
5695,21282480.35396736,3.961008,71960671.26235613,108.0
5696,5000000.0,2.820466,71960671.26235613,94.0
5697,21282480.35396736,1.524195,71960671.26235613,110.0
5698,21282480.35396736,0.332574,71960671.26235613,54.0
5699,21282480.35396736,0.047467,71960671.26235613,92.0
5700,21282480.35396736,0.007059,71960671.26235613,97.80716047966034
5701,21282480.35396736,0.290308,71960671.26235613,78.0
5702,21282480.35396736,0.464036,71960671.26235613,100.0
5703,21282480.35396736,3.723574,71960671.26235613,82.0
5704,21282480.35396736,1.078462,71960671.26235613,89.0
5705,21282480.35396736,0.296281,71960671.26235613,72.0
5706,21282480.35396736,1.02287,71960671.26235613,70.0
5707,21282480.35396736,0.32662,71960671.26235613,120.0
5708,21282480.35396736,0.597435,71960671.26235613,82.0
5709,21282480.35396736,5.916252,71960671.26235613,100.0
5710,21282480.35396736,1.068661,71960671.26235613,89.0
5711,21282480.35396736,9.858179,71960671.26235613,7.0
5712,21282480.35396736,0.654686,71960671.26235613,115.0
5713,130.0,0.554205,71960671.26235613,97.0
5714,500000.0,0.068057,71960671.26235613,99.0
5715,21282480.35396736,0.992521,71960671.26235613,76.0
5716,21282480.35396736,6.732991,71960671.26235613,87.0
5717,21282480.35396736,0.281938,71960671.26235613,85.0
5718,500000.0,0.272407,71960671.26235613,94.0
5719,21282480.35396736,0.427297,71960671.26235613,91.0
5720,21282480.35396736,0.416594,71960671.26235613,82.0
5721,21282480.35396736,0.323039,71960671.26235613,106.0
5722,21282480.35396736,0.69628,71960671.26235613,108.0
5723,21282480.35396736,0.136398,71960671.26235613,79.0
5724,8.0,4.222195,33579813.0,133.0
5725,6000000.0,6.356866,71960671.26235613,87.0
5726,21282480.35396736,2.924166,71960671.26235613,90.0
5727,21282480.35396736,1.02832,71960671.26235613,180.0
5728,21282480.35396736,0.016067,71960671.26235613,80.0
5729,21282480.35396736,0.983284,71960671.26235613,110.0
5730,21282480.35396736,0.685924,71960671.26235613,92.0
5731,21282480.35396736,0.161402,71960671.26235613,85.0
5732,21282480.35396736,8.393194,71960671.26235613,83.0
5733,21282480.35396736,4.73755,71960671.26235613,89.0
5734,21282480.35396736,1.250266,71960671.26235613,97.0
5735,5000000.0,13.524048,2450846.0,112.0
5736,21282480.35396736,0.615096,71960671.26235613,8.0
5737,21282480.35396736,0.722405,71960671.26235613,88.0
5738,21282480.35396736,0.17475,71960671.26235613,66.0
5739,18000000.0,6.777379,71960671.26235613,127.0
5740,127000000.0,19.539436,349424282.0,97.0
5741,21282480.35396736,0.467456,71960671.26235613,77.0
5742,21282480.35396736,3.521225,71960671.26235613,90.0
5743,21282480.35396736,0.497835,71960671.26235613,98.0
5744,21282480.35396736,0.686142,71960671.26235613,85.0
5745,21282480.35396736,1.832365,71960671.26235613,98.0
5746,21282480.35396736,1.313952,71960671.26235613,103.0
5747,21282480.35396736,0.416296,55282.0,90.0
5748,5700000.0,8.075698,19300483.0,110.0
5749,21282480.35396736,0.842879,71960671.26235613,92.0
5750,21282480.35396736,0.004988,71960671.26235613,96.0
5751,21282480.35396736,0.815851,71960671.26235613,93.0
5752,21282480.35396736,1.682762,71960671.26235613,110.0
5753,21282480.35396736,0.180898,1262091.0,90.0
5754,21282480.35396736,0.162634,71960671.26235613,72.0
5755,21282480.35396736,4.964202,71960671.26235613,91.0
5756,21282480.35396736,0.159935,71960671.26235613,90.0
5757,21282480.35396736,0.363873,71960671.26235613,75.0
5758,21282480.35396736,0.772591,71960671.26235613,60.0
5759,21282480.35396736,0.133043,71960671.26235613,123.0
5760,3000000.0,1.569303,71960671.26235613,88.0
5761,21282480.35396736,0.24812,71960671.26235613,442.0
5762,6800000.0,6.738661,71960671.26235613,100.0
5763,21282480.35396736,0.107544,71960671.26235613,184.0
5764,21282480.35396736,0.475386,71960671.26235613,92.0
5765,21282480.35396736,1.928445,71960671.26235613,94.0
5766,21282480.35396736,1.16766,71960671.26235613,86.0
5767,4.0,0.915353,71960671.26235613,83.0
5768,21282480.35396736,4.059534,71960671.26235613,95.0
5769,21282480.35396736,1.148474,71960671.26235613,90.0
5770,3500000.0,3.188634,71960671.26235613,92.0
5771,21282480.35396736,7.412679,71960671.26235613,99.0
5772,21282480.35396736,1.200662,71960671.26235613,106.0
5773,21282480.35396736,4.084078,71960671.26235613,94.0
5774,21282480.35396736,1.585311,71960671.26235613,76.0
5775,21282480.35396736,0.478101,71960671.26235613,92.0
5776,21282480.35396736,1.201846,71960671.26235613,196.0
5777,21282480.35396736,0.141952,71960671.26235613,101.0
5778,21282480.35396736,0.604059,71960671.26235613,90.0
5779,21282480.35396736,1.67554,71960671.26235613,115.0
5780,21282480.35396736,0.831463,71960671.26235613,103.0
5781,21282480.35396736,1.002979,71960671.26235613,100.0
5782,21282480.35396736,0.356157,71960671.26235613,183.0
5783,21282480.35396736,0.385411,71960671.26235613,68.0
5784,421496.0,0.220136,71960671.26235613,92.0
5785,21282480.35396736,0.500661,71960671.26235613,103.0
5786,21282480.35396736,0.938943,71960671.26235613,100.0
5787,21282480.35396736,5.270237,71960671.26235613,82.0
5788,21282480.35396736,0.981955,71960671.26235613,98.0
5789,21282480.35396736,0.928368,71960671.26235613,117.0
5790,21282480.35396736,0.151806,71960671.26235613,55.0
5791,21282480.35396736,0.047883,71960671.26235613,107.0
5792,21282480.35396736,0.250617,71960671.26235613,83.0
5793,21282480.35396736,0.004948,71960671.26235613,30.0
5794,21282480.35396736,0.071988,71960671.26235613,95.0
5795,21282480.35396736,1e-06,71960671.26235613,8.0
5796,21282480.35396736,0.895267,71960671.26235613,75.0
5797,21282480.35396736,0.426405,71960671.26235613,94.0
5798,21282480.35396736,0.874703,71960671.26235613,110.0
5799,21282480.35396736,0.538002,71960671.26235613,108.0
5800,21282480.35396736,0.864578,71960671.26235613,82.0
5801,1500000.0,1.058213,4200000.0,138.0
5802,21282480.35396736,0.76974,71960671.26235613,8.0
5803,21282480.35396736,0.037644,71960671.26235613,90.0
5804,21282480.35396736,0.563592,71960671.26235613,124.0
5805,21282480.35396736,0.306907,71960671.26235613,4.0
5806,8500000.0,8.592449,43528634.0,100.0
5807,21282480.35396736,0.699475,71960671.26235613,78.0
5808,21282480.35396736,7.328242,190000.0,95.0
5809,21282480.35396736,0.278975,71960671.26235613,108.0
5810,21282480.35396736,1.239774,71960671.26235613,69.0
5811,21282480.35396736,8.652856,71960671.26235613,102.0
5812,21282480.35396736,0.311734,71960671.26235613,81.0
5813,21282480.35396736,0.415978,71960671.26235613,96.0
5814,23000000.0,12.21459,79799880.0,101.0
5815,21282480.35396736,0.105885,71960671.26235613,100.0
5816,1000000.0,9.140108,71960671.26235613,96.0
5817,21282480.35396736,2.967943,71960671.26235613,96.0
5818,21282480.35396736,0.484645,71960671.26235613,92.0
5819,21282480.35396736,0.188306,71960671.26235613,100.0
5820,21282480.35396736,1.734576,71960671.26235613,93.0
5821,74000000.0,12.334689,311594032.0,93.0
5822,21282480.35396736,0.290113,71960671.26235613,80.0
5823,21282480.35396736,0.165259,71960671.26235613,73.0
5824,21282480.35396736,1.027002,71960671.26235613,153.0
5825,21282480.35396736,6.856419,71960671.26235613,83.0
5826,21282480.35396736,0.00289,71960671.26235613,98.0
5827,21282480.35396736,0.054354,71960671.26235613,92.0
5828,21282480.35396736,0.668008,71960671.26235613,90.0
5829,21282480.35396736,1.399664,71960671.26235613,110.0
5830,21282480.35396736,0.57391,71960671.26235613,95.0
5831,21282480.35396736,0.875408,71960671.26235613,91.0
5832,21282480.35396736,0.453611,71960671.26235613,109.0
5833,21282480.35396736,0.491114,71960671.26235613,97.0
5834,21282480.35396736,0.014346,71960671.26235613,60.0
5835,21282480.35396736,0.966239,71960671.26235613,109.0
5836,21282480.35396736,1.754011,71960671.26235613,102.0
5837,21282480.35396736,3.828454,71960671.26235613,92.0
5838,4700000.0,3.042462,71960671.26235613,103.0
5839,21282480.35396736,0.005082,71960671.26235613,92.0
5840,21282480.35396736,0.432039,71960671.26235613,65.0
5841,21282480.35396736,3.253024,71960671.26235613,139.0
5842,21282480.35396736,0.620747,71960671.26235613,91.0
5843,21282480.35396736,0.23574,71960671.26235613,100.0
5844,21282480.35396736,0.006588,71960671.26235613,78.0
5845,21282480.35396736,2.223235,71960671.26235613,120.0
5846,21282480.35396736,0.386259,71960671.26235613,94.0
5847,21282480.35396736,1.712432,71960671.26235613,89.0
5848,21282480.35396736,0.193574,71960671.26235613,89.0
5849,21282480.35396736,0.296216,71960671.26235613,95.0
5850,21282480.35396736,0.143197,71960671.26235613,80.0
5851,21282480.35396736,0.926923,71960671.26235613,107.0
5852,21282480.35396736,0.42254,71960671.26235613,72.0
5853,21282480.35396736,0.407523,71960671.26235613,98.0
5854,21282480.35396736,1.190292,71960671.26235613,85.0
5855,21282480.35396736,0.491306,71960671.26235613,133.0
5856,21282480.35396736,0.646416,71960671.26235613,81.0
5857,21282480.35396736,0.095589,71960671.26235613,90.0
5858,21282480.35396736,7.062323,71960671.26235613,125.0
5859,21282480.35396736,0.15796,71960671.26235613,91.0
5860,21282480.35396736,0.954477,71960671.26235613,82.0
5861,21282480.35396736,4.14587,71960671.26235613,93.0
5862,21282480.35396736,0.704172,71960671.26235613,101.0
5863,21282480.35396736,0.478836,71960671.26235613,95.0
5864,21282480.35396736,1.347489,71960671.26235613,77.0
5865,21282480.35396736,0.332087,71960671.26235613,88.0
5866,21282480.35396736,0.733091,71960671.26235613,83.0
5867,21282480.35396736,0.128607,71960671.26235613,81.0
5868,21282480.35396736,0.592997,71960671.26235613,89.0
5869,500000.0,1.156922,71960671.26235613,120.0
5870,21282480.35396736,1.740687,71960671.26235613,72.0
5871,21282480.35396736,0.444682,71960671.26235613,86.0
5872,21282480.35396736,0.369025,71960671.26235613,90.0
5873,21282480.35396736,0.013061,71960671.26235613,97.80716047966034
5874,21282480.35396736,0.229323,71960671.26235613,97.80716047966034
5875,20000000.0,15.033568,71960671.26235613,96.0
5876,21282480.35396736,1.494675,71960671.26235613,100.0
5877,21282480.35396736,0.014963,71960671.26235613,101.0
5878,21282480.35396736,1.629036,71960671.26235613,87.0
5879,21282480.35396736,0.583519,71960671.26235613,84.0
5880,21282480.35396736,1.219246,71960671.26235613,88.0
5881,21282480.35396736,2.045046,71960671.26235613,135.0
5882,21282480.35396736,2.620891,71960671.26235613,104.0
5883,21282480.35396736,0.126466,71960671.26235613,86.0
5884,160000000.0,26.628178,653428261.0,137.0
5885,21282480.35396736,4.099014,71960671.26235613,97.0
5886,21282480.35396736,0.787493,71960671.26235613,35.0
5887,21282480.35396736,1.063469,71960671.26235613,94.0
5888,21282480.35396736,0.539853,71960671.26235613,81.0
5889,21282480.35396736,1.207703,71960671.26235613,107.0
5890,21282480.35396736,1.199003,887029.0,105.0
5891,21282480.35396736,0.13098,71960671.26235613,100.0
5892,21282480.35396736,1.420161,71960671.26235613,88.0
5893,21282480.35396736,1.540778,71960671.26235613,71.0
5894,21282480.35396736,2.061375,71960671.26235613,91.0
5895,21282480.35396736,0.673996,71960671.26235613,110.0
5896,21282480.35396736,3.448629,71960671.26235613,75.0
5897,21282480.35396736,0.035742,71960671.26235613,90.0
5898,21282480.35396736,0.377007,71960671.26235613,150.0
5899,21282480.35396736,0.795745,71960671.26235613,135.0
5900,21282480.35396736,0.724869,71960671.26235613,86.0
5901,21282480.35396736,0.638957,71960671.26235613,110.0
5902,21282480.35396736,8.411803,71960671.26235613,82.0
5903,21282480.35396736,0.21565,71960671.26235613,5.0
5904,21282480.35396736,0.166183,71960671.26235613,58.0
5905,21282480.35396736,4.762242,71960671.26235613,108.0
5906,21282480.35396736,6.173752,71960671.26235613,114.0
